id,area,name,width,height
575d8f33-7923-4ec6-983e-82c58efd8110,Bronx,"Cross Bronx Expy @ Arthur Ave",352,240
4ab788f8-4a07-4604-a1f6-f47ce72ea01e,Bronx,"Major Deegan Expy @ Macombs Dam Bridge",352,240
4678c08d-9b89-4dd4-9fa0-234412822bb7,Staten Island,"C3-MLK-02-NB_at_Forest_Ave-Ex11",720,480
7b84a612-a340-49ae-b3e8-1c558049cb3c,Brooklyn,"Sands St @ BQE Ent",352,240
4334f995-5cae-4725-b7d2-ccaf72447237,Brooklyn,"Washington St @ Prospect St",352,240
8f692f55-8118-423b-8bcb-1ea49eaf442b,Manhattan,"2 Ave @ 42 St",352,240
2293205b-2b15-44da-8220-6833a13c5a80,Brooklyn,"Ocean Pkwy @ Church Ave",352,240
421960d6-54a8-4f12-a5ee-7a07390def4c,Manhattan,"MADISON @ 57 ST",352,240
401c14c4-516f-48af-ad5d-fc36ddcff149,Queens,"C5-VWE-28-SB_at_67th_Rd-Ex11",720,480
02ac2943-68f1-478d-b8d5-148a97e77e27,Staten Island,"C3-KWV-01-NB_at_Tyrllan_Ave-Outrbr",720,480
353368c2-7307-4923-a86b-5d7e6e0d0e6a,Staten Island,"C3-SIE-04-WB_at_Lambert_St_Ex6",720,480
61890a52-c90e-41a1-b032-d5c6f39746d9,Manhattan,"7 Ave @ 145 St",352,240
957fc40e-675c-4121-a3bc-ca3c0a246831,Manhattan,"10 Ave @ 49 St",352,240
5bcf06f4-dbf0-4c7b-b6f3-241aea4e92c6,Queens,"Hempstead Ave @ Springfield Ave",352,240
c8b15922-4262-459a-85d5-17442ec9c54f,Bronx,"C1-MDE-09-SB_at_Depot_Pl-Ex7-CBX",720,480
6029af32-7e3c-412f-804e-b34166300799,Bronx,"Pelham Pkwy @ Stillwell Ave",352,240
5beee073-18a8-4349-af6b-75eff7a78371,Manhattan,"Church Street @ Vesey",352,240
8ee72946-49e0-4f49-991d-4f52b1206ed7,Manhattan,"Broadway @ 6 Ave / 33 St",352,240
9f118098-cee3-4964-8630-b932c94f70a3,Bronx,"Under Cliff Ave @ Boscobe Pl",352,240
557af346-2f9f-4306-8388-3974b7a49e4d,Queens,"Crescent st @ 41 Ave",352,240
247c548c-da8e-45fc-8183-6f82be28edee,Queens,"Clearview Expy @ 35 St",352,240
1c6033e3-3872-41ce-9fc2-12fbddcfd7e6,Staten Island,"Hylan Blvd @ Midland Ave",352,240
6ac8b6d3-62c8-4077-a0a6-f66d922376eb,Brooklyn,"Grand St @ Bushwick Ave",352,240
8645493f-d08c-4c0e-a572-b40f5fbeec56,Queens,"Van Dam St @ 48 Ave",352,240
6a85384f-d82e-4bff-b5f1-15c22cca70e6,Manhattan,"8th Ave @ 33rd St",352,240
9dbb3101-9918-4b61-946f-a34d7c7c662b,Manhattan,"East Houston St @ Ave B",352,240
1ede87de-aba2-45bb-a792-cadf59eb792e,Staten Island,"C3-WSE-04-SB_at_Rossville_Ave-Ex4",720,480
69278f3b-9d11-4256-8ef7-70c02a01bfc2,Brooklyn,"Pennsylvania Ave @ Flatlands Ave",352,240
6a5f91d8-042f-4678-a722-2c3c560dedf2,Brooklyn,"Wythe Ave @ North 12 St",352,240
9bd74b87-32d1-4767-8081-86a2e83f28f2,Manhattan,"12 Ave @ 42 St",352,240
6dd4b946-8704-4690-aa87-017a19e778c5,Queens,"Woodhaven Blvd @ Jamaica Ave",800,450
a2d92e4b-f041-4bd4-9f13-3ece7451a752,Staten Island,"C3-SIE-05-WB_at_MLK-Int-Ex9",720,480
0267c1e2-6eaf-49d4-a063-df89e9242993,Manhattan,"FDR Dr @ 79 St",352,240
db5f8b82-99b1-45f3-a520-7d1f91d0a49a,Manhattan,"1 Ave @ E 14 St",352,240
1da7a29e-9993-4b93-b13a-e29b40c2069d,Brooklyn,"C2-BQE-04_WB_at_Sackett_St-Ex26",640,352
40961631-fb83-4f48-8ffb-3385448d4e5f,Brooklyn,"7 Ave @ 18 St",352,240
699cc803-c1db-4307-becf-9604a45c7c5c,Brooklyn,"McGuinness Blvd @ Bayard St",352,240
cc6c54fa-43fb-4484-a598-20feea2adb89,Queens,"Queens Blvd @ 36 St",352,240
a409e9bd-6a0f-4cdc-81d8-290d5709dc74,Manhattan,"FDR @ 38 St",352,240
27cc1c4b-fb4a-41b3-845c-8fd9e2fa0a2c,Queens,"Woodhaven Blvd @ Park ln",352,240
5ed9017b-c053-4c5e-b858-752516683ada,Manhattan,"Dyer Ave @ W 36 St",352,240
7609996b-ec61-4c06-bb58-c9aa93c65b80,Brooklyn,"Grand St @ Graham Ave",352,240
7a6da464-d347-438c-b599-818760cc218b,Manhattan,"11 Ave @ 49 St",352,240
2a0021de-869a-4a31-b151-0be7f78d9c05,Manhattan,"MHB-17 Manh LRW @ X OVER",352,240
6e9a1a7e-63ad-4cab-b14a-1864040409fb,Staten Island,"Hylan Blvd @ Richmond Ave",352,240
7d10cfbb-0465-4958-90fc-ddd5349d6635,Manhattan,"West St @ Canal St",352,240
7a183d27-7c22-4014-ac9a-726efa472c79,Queens,"Northern Blvd @ Bell Blvd",352,240
0ff11926-fcf0-4e3b-8aea-ffc0ea4f2228,Manhattan,"West Houston @ Hudson St",352,240
08e77bd0-c673-4303-b772-243fdee28d6c,Manhattan,"BB-28A Manhattan Tower North",352,240
7033b4d2-13e5-4405-ab86-da33c12734c3,Queens,"BQE E/B Ent. Ramp @ Broadway",352,240
17855127-7fe2-45d4-920c-ed14e80ec4d7,Manhattan,"Third Ave Bridge",352,240
879ab924-18ac-4779-a681-395d73a0f0cc,Manhattan,"Madison Ave @ E 44 St",352,240
7be9623c-4f70-4815-bc54-5f0411491b83,Staten Island,"Narrows Rd South @ Fingerboard Rd",352,240
b5b12361-b5b6-483f-a76e-b6cf98e06694,Queens,"C5-BQE-37-EB_at_41st_Ave",720,480
74fcddb5-5030-4be4-864c-e315e58b86f4,Queens,"Long Island Expy @ Douglaston Pkwy",352,240
16de4b9a-83fe-4d11-91cd-d775cc1e559c,Manhattan,"FDR Dr @ 111 ST",352,240
7d06c900-a5e5-49ca-96b9-93a0662a2069,Brooklyn,"Belt Pkwy @ Verrazano Bridge",352,240
6c2996f1-3d8f-44a9-8ce0-a827ae8d3680,Manhattan,"FDR @ 145 St",352,240
3f85b7f5-564d-4098-9ffd-580ab6f88ed5,Queens,"Hempstead Ave at Jamaica Ave",352,240
4355c2af-b181-4cc2-98ef-cec3b1475c51,Staten Island,"Veterans Rd @ Bloomingdale Rd - quad - ptz - 0.130",352,240
4f3f56e3-f68e-4b60-a4ba-153ecb9094f7,Manhattan,"6 AVE @ 50 St",352,240
08c40d18-cacf-4139-aa64-ba8f8602af53,Queens,"Northern Blvd @ 82 St",352,240
7cfc551d-403d-46a8-aa74-89f472b7136b,Manhattan,"Broadway @ Battery pl",352,240
9565e94d-66f2-4965-9c13-82d5500d6cfd,Manhattan,"Broadway @ 42 St",352,240
49a571bf-f15e-4726-9937-aadde6c837ba,Queens,"Queens Blvd @ 48 St - 52.130",352,240
33dda383-4778-48ee-97e7-abcd68b5d365,Brooklyn,"BB-64 South Rdwy @ Bklyn Twr Side Sapn",352,240
0b0cbcfb-7c14-4b94-8bac-be494472c396,Manhattan,"Amsterdam @ 86 St",352,240
38580316-60fc-4adf-a04a-87fc8cf523ad,Bronx,"Bruckner Blvd W @ Castle Hill Ave",352,240
bfcb2b32-7ae7-4060-a39b-80f71a1db289,Queens,"QBB UL @ Queens Pier",320,240
7efa7790-bbec-4118-bae4-ddb390d0eaa8,Brooklyn,"C2-BQE-13_WB_at_Middagh_St-Ex28A",720,480
261853c1-91c6-4007-9d52-ed530d1a826a,Staten Island,"C3-SIE-15-EB_at_Fingerboard_Rd_Ex15",720,480
bf8404ae-6ab7-47a1-8b3e-2f57f537a71f,Manhattan,"5 Ave @ 96 St",352,240
3f32e246-a88d-4b87-995f-b9dad6a092b1,Brooklyn,"Prospect Expy @ 3rd Ave & 4th Ave",352,240
4048d465-2272-446e-bccb-c49ea6d62bd3,Manhattan,"FDR Dr @ BPU Entrance",352,240
cda76289-afd2-498e-a0e9-420a1854c38a,Brooklyn,"Flatbush Ave @ Fulton St",352,240
28107d1c-08da-4cd3-9777-09471ca30225,Manhattan,"Henry Hudson Pkwy @ 96 St",352,240
3cede892-0c4e-47ac-9a1a-1c837e9753c4,Queens,"Beach Channel Dr @ Beach 69 St",352,240
43e3d020-e4f2-4599-a19f-72ae778f1dcd,Queens,"C5-LIE-02-EB_at_27th_St-Ex15",720,480
3546896d-d4c6-4966-8a43-2fe62e26526f,Manhattan,"E 8 St @ Lafayette St",352,240
4053642d-dd92-4045-ac55-069110659563,Bronx,"Crotona Pkwy @ Cross Bronx Expwy",352,240
36b00c79-b2a0-49d3-800a-42b7db1847a8,Queens,"Jamaica Ave @ Sutphin Blvd",352,240
21add4fd-bf30-404e-a2ff-18b16688fe0d,Queens,"C5-GCP-12_WB_at_69th_Rd-Ex11",720,480
858ef4e8-5058-4db2-96e2-70f71b65aa24,Queens,"GCP @ 166 St",352,240
8188de4c-c144-4897-bee4-767022b832e9,Brooklyn,"Grand St (Borinquen Pl) @ Union Ave",352,240
89f83119-67ea-4395-9402-66cc19f5d57b,Queens,"Farmers Blvd @ N Conduit Ave",352,240
ac1d2a7e-8e7e-4dd7-9e4e-d43f531f04af,Queens,"Belt Pkwy @ 130 St",352,240
bff66919-97a3-47ca-b16d-ca07ff93a546,Manhattan,"Lexington Ave @ 23 St",352,240
6eee8e60-805b-403c-9c82-bac9e60d9cd9,Bronx,"C1-BRE-09-SB_at_Lasalle_Ave-Ex7C",1920,1080
4ec4d8da-6dcb-444d-b33a-096a7d07bb51,Queens,"Metropolitan Ave @ Fresh Pond Rd",352,240
041f8f94-fcf8-4860-9a5d-c81fb5c97501,Bronx,"Major Deegan Expwy @ 230 St",352,240
4b601090-d552-4c2c-804f-1360305f3dd5,Brooklyn,"McGuinness Blvd @ Greenpoint Ave",352,240
1b127707-c45a-40d6-b0d3-8a76d3de6053,Queens,"Roosevelt Ave @ Parsons Blvd",352,240
7badcb3f-7cb5-4fa6-90fd-40c3b6c40eac,Bronx,"Bronx River Pkwy @ Wakefield Ave",352,240
5efba010-6a58-4df5-ae2c-ef1eda48fad0,Manhattan,"West street underpass entrance",352,240
3fd80992-482b-4e88-ad7f-8c74690a8d37,Brooklyn,"BB-26 South Rdwy @ West of Manhattan Twr",352,240
89177410-fe37-46fa-8021-5951e3d443c0,Brooklyn,"Columbia St & BQE ENT and EXIT",352,240
90775fd8-1c70-42f1-aee1-594db85be7ba,Queens,"Clearview Expy @ 26 Ave",352,240
4476f829-989d-4618-bef1-2ecb5dce4a5c,Staten Island,"C3-WSE-09-SB_at_Meredith_Blvd-Ex8",720,480
02d7db8e-481d-477e-9cdb-a2b6c6ec1ca3,Manhattan,"2 Ave @ E 14 St",352,240
4bb3c648-45f8-4134-9ac8-fb56f2f851fa,Staten Island,"West Shore Expy @ Rossville Ave",352,240
24c402b2-915d-49f8-9529-f723a171c134,Manhattan,"FDR @ Grand St",352,240
6d42b7fb-604b-4172-b35d-c0556c5d3fcf,Brooklyn,"C2-BQE-20-WB_at_Wythe_Ave-Ex31",720,480
4d85c576-4313-4562-8eb5-0d9773ea2bf1,Bronx,"C1-CBE-06_N_NB_at_Weeks Ave-Ext02B",720,480
936d479d-402f-468a-b1c6-b2c2a68a0b4c,Manhattan,"Harlem River Dr Ramp @ Before GWB & Amst_179St Exit",352,240
180dcc87-d861-43e3-8898-9ad5ee1a26a9,Manhattan,"Lexington Ave @ 57 ST",352,240
57a8e506-1b7d-4a44-94c2-5cb2a4d31b21,Queens,"Roosevelt Ave @ 79St",352,240
58ca7f66-a60c-4b2d-9cb5-a68e8ac545ac,Manhattan,"Varick st @ Broome st",352,240
5e7535c0-fee4-4989-8481-0addea488020,Staten Island,"Hylan Blvd @ Huguenot Ave",1920,1080
97315cc7-688a-4139-93de-4c58c59fbede,Staten Island,"Staten Island Expy @ West Shore Expy",352,240
167fabd4-70d7-4b74-add4-8cc077efe3f6,Queens,"East 21 st @ QBB Upper Roadway Exit Ramp",352,240
0b4bd3d3-1741-49b3-87cc-d0960fa5f424,Manhattan,"Lexington Ave @ 34 St",352,240
00077ee3-2c13-4674-adbd-a51b3484b0be,Brooklyn,"MHB-30 @ BRK S URW @ TWR Walk Way",352,240
63930c04-926c-4730-821e-95b486513843,Manhattan,"RT. 9A @ N. Moore St",<nil>,<nil>
936e562d-df76-4120-b2b6-112bc450aa94,Brooklyn,"Belt Pkwy @ Pennsylvania Ave",352,240
5f91d1f5-bc11-44dd-a6a5-a36435ed680c,Queens,"Long Island Expy @ East Hampton Blvd",352,240
69cc3528-455a-47a5-85c5-6f6a954d45f6,Queens,"Woodhaven Blvd @ Hoffman Dr",320,240
48cd1b5b-f361-4683-9d83-492d4789d7ea,Manhattan,"Grand St @ Allen St",352,240
69833518-8972-4147-b518-2ab15dfe1b24,Queens,"LIE ( S S/R ) @ Kissena Blvd",352,240
cea3d6a8-b248-441a-8acd-188ffa5ea630,Staten Island,"C3-SIE-06A-E_at_Crafton_Ave_Ex10",720,480
7d1db29e-90a9-4027-b1fc-6e6af4f4f0d9,Staten Island,"Narrow Rd N @ Richmond Rd",352,240
22df28bd-413a-4847-9bb7-35a36c914264,Manhattan,"1st camera North Bound BPU -148.51",352,240
21dd2187-79ff-4cf9-bc11-055a04cdfb3f,Queens,"C5-LIE-08-EB_48th_St_LL-Ex16",720,480
52399045-4691-4258-8f82-12000f5719a8,Queens,"Jamaica Ave @ 168 St",352,240
86bdee28-1c05-4ead-900a-f252043e6029,Queens,"Grand Central Pkwy @ Parson Blvd - 102.50",352,240
894dd92a-90a3-46d5-a996-4ddb2b6091cc,Bronx,"Soundview Ave @ Lafayette Ave",352,240
9b57d5a0-d4fb-47ab-8df5-1d093228189e,Staten Island,"West Shore Expy @ Bloomingdale Rd",352,240
30bcfac8-ebd1-40c7-ae4c-1d93113bd465,Manhattan,"BB-21 North Rdwy @ Above South St",352,240
9fda4742-9a18-4a32-b090-8825b201f0d5,Manhattan,"FDR Drive @ 124 St",352,240
7e36617c-4210-4371-90df-89cfc2d25df2,Queens,"Van Dam St Bet. 48 Ave & Hunter Pt",352,240
2d59011b-a99e-45a1-85d9-1fe127b19fad,Brooklyn,"WBB #25 SIR 4 @ Bklyn Twr",352,240
9bb33444-d2ec-47bd-952a-174f87013736,Manhattan,"7 AVE / ADAM CLAYTON POWELL BLVD@ 125 St",352,240
6a49e889-4397-4c5a-a942-2225c1f1c5e7,Manhattan,"C4-WST-07-Med_at_W.23rd_St",720,480
08922d10-ec77-4e36-aa87-962ebfc39212,Staten Island,"C3-SIE-08-EB_at_Bradley_Ave-Ex11",720,480
2aed4b42-b46e-4f27-9cf9-d1d72ee5f036,Staten Island,"C3-WSE-08-SB_at_Victory_Blvd-Ex7",1920,1080
5cc1f365-af4a-48be-8819-8f12e18725a3,Brooklyn,"4 Ave @ 38 st - 179.90",352,240
8ff75339-6269-457e-8fb0-55af56997c5b,Queens,"C5-LIE-22-WB_at_163rd_St-Ex25",1920,1080
9bdd7740-762f-48e9-b40c-3db03c2a43f5,Brooklyn,"Belt Pkwy @ Ocean Pkwy",352,240
3486cafa-aab2-418a-baa4-89dcc438e8c9,Manhattan,"5 Ave @ 23 St",352,240
3a3d7bc0-7f35-46ba-9cca-75fe83aac34d,Manhattan,"5 Ave @ 34 St",352,240
089d8066-4e5e-4549-9496-a5f4ffb56ef5,Brooklyn,"7 Ave @ 9 St",352,240
a01a8c98-d314-4eb4-b97c-4a4f80d71c4b,Queens,"Seagirt Blvd @ B 32 St",352,240
35a808cf-7e4d-4ca5-891d-36ac48518662,Manhattan,"West Side HWY BPU Entrance -148.54",352,240
8cd15417-5b79-4065-9165-4b6ff0ff3f53,Manhattan,"Broadway @ 46 St- Quad West",352,240
cf034f0c-de3f-44ba-be1b-51f135d7d665,Brooklyn,"C2-BQE-26-Cntr_at_Grand_Ave-Ex32",720,480
88278063-8891-4144-9295-f5dc9a94d2ea,Brooklyn,"3 Ave @ 60 St",352,240
a40475d9-6266-4f92-b695-bb6addd39892,Brooklyn,"Flatbush Ave @ Ave U",352,240
523499eb-29b7-4ab9-a2a7-4b7f7836f311,Queens,"Rockaway Blvd @ Division St",352,240
7faf5dd7-7f16-48c2-a35e-fee36f3da7d4,Brooklyn,"3 Ave @ 63rd St",352,240
90361876-3521-4aa4-a924-701716d5d506,Brooklyn,"C2-GE-01-WB_at_92nd_St-Vrrazano_Br",640,352
9fa5b0dd-e955-449e-97e1-9c53ad9c23a8,Queens,"GCP @ LGA 94 St Exit",352,240
36ff050c-ba9c-4920-beaf-ea3b02f2cde5,Bronx,"Bronx River Pkwy @ East Gun Hill RD (NB)",352,240
a23d8461-9d7c-4e11-a392-777ef35b48ba,Queens,"Northern Blvd @ Little Neck Pkwy",352,240
a10cbaf4-ea20-4a01-93a3-b338cd92370b,Staten Island,"Richmond Ave @ Wainwright Ave - quad - ptz - 0.146",352,240
6a896a3f-45cc-4611-86aa-5ded034217ea,Brooklyn,"Cadman Plz W @ Prospect St - quad - ptz - 1.2",352,240
1d5b7624-9334-4348-8119-4d0221988d24,Bronx,"Boston Rd @ Claremont Pkwy @ Wilkins Ave",352,240
3869bbbf-b9ce-4157-a6e6-9040f1540827,Staten Island,"C3-WSE-01-NB_at_Englewood_Ave-Ex2",720,480
a6095c69-aef9-4a64-8091-9a2cb8645ee7,Queens,"Main St @ LIE N S/R",352,240
73b66e92-508f-407c-bada-883ab992fde0,Manhattan,"Broadway @ Vesey St",352,240
311fa910-d8d6-4dde-acd4-ebaf275eba77,Brooklyn,"Atlantic Ave @ Hicks Ave - quad - ptz - 165.202",352,240
7740c40a-5250-4692-9a1a-c4326dc7d508,Queens,"Astoria Blvd @ 82 St",352,240
bfcd953c-3faf-48ea-a49a-848c706399b6,Staten Island,"Narrows Rd South @ Hylan Blvd",352,240
56fafa1b-3a26-49de-a6c0-1e6f804a1b0c,Brooklyn,"C2-GE-14A-WB_at_Cole_St",720,480
a67d1358-ca36-4f9a-a432-056361f7c904,Staten Island,"Hylan Blvd @ Seaview Ave",352,240
6b81f2fd-acf3-4af2-adc1-42250156ece8,Brooklyn,"Flatbush Ave @ Tillary St",352,240
7374a49f-373d-479a-b630-52bd07639260,Queens,"Roosevelt Ave @ Elmhurst Ave",352,240
a7ea0f7b-b44a-4dee-af25-e37820845eac,Queens,"Nassau Expwy @ N. Hanger Rd",352,240
a4fa36ac-f546-4ec1-b579-135f0ab204de,Brooklyn,"Gatling Pl @ 86 St - 186.2",352,240
282429c3-3f55-4fa6-bca2-b128262699d4,Queens,"QBB LL CM @ 11 St",352,240
15c0758b-5c9a-4841-8514-c04bc7320c70,Bronx,"NB Cross Brx Expy-Webster Av Exit ramp @ E 174 St & Cater Av",352,240
aacb43bf-ed37-44c6-a2fe-8449a7851306,Manhattan,"5 Ave @ 35 St ",352,240
96be7098-dda4-42da-bfe2-55bc5c6b94fb,Manhattan,"Baxter St @ Canal Street",352,240
ae88c4d8-5638-4f90-bbdb-e15999936d31,Queens,"Astoria Blvd @ 94 St",352,240
2cde9c13-0146-4d4a-8d26-b6e7d34d9eec,Queens,"C5-BQE-39-WB_at_Broadway-Ex40",720,480
b03d3f18-928f-4fcf-b0f5-bbd18314f492,Manhattan,"12 Ave @ W 49 St",352,240
bedbc19d-977d-40b6-ba48-01c5454bea69,Queens,"College Point Blvd @ Sanford Ave",352,240
a7611e0c-1028-4975-b94b-14e75ec0b217,Queens,"Grand Central Pkwy @ Springfield Blvd - 0.98",352,240
e38e3af7-19e6-4c8d-aa05-a21c8d5a7b29,Bronx,"C1-BRE-10-NB_at_Middle_Twn_Rd-Ex7C",1920,1080
0acd4543-183d-40c7-993e-e39eb831de0b,Manhattan,"QBB LL CM @ York Ave",352,240
a8b56a8b-1451-4290-9d8f-c770f80c855a,Queens,"Northern Blvd @ Francis Lewis Blvd",352,240
951e899e-bc73-4bef-ad6a-feaeaa17e9c9,Brooklyn,"Ocean Pkwy @ Ave I",352,240
ab0daf96-702f-4f07-8b8f-08264e0051ee,Staten Island,"Narrows Rd South @ Lily Pond Ave",352,240
6851bbf7-e079-4379-b021-e5c7dafcb8c9,Brooklyn,"8 Ave @ 9 St",352,240
42446823-2f5a-4db0-a99e-3766d0822485,Bronx,"Bronx River Pkwy @ E Gun Hill RD",352,240
aa857aaf-dd05-46e7-9091-a6c8596a3fbf,Queens,"S Conduit Ave @ 150 St",352,240
beda95e2-f7d1-43a3-9a8b-7ab89e03f296,Manhattan,"FDR Dr @ Catherine Street",352,240
0c9a2836-c408-48d3-85c7-1977c33d9133,Manhattan,"Broadway @ 46 St",352,240
789b70ea-f0f9-4e61-b72d-e4bf79fd2218,Queens,"Cross Island Pkwy @ Clearview Expy",352,240
aacbd8a1-56b6-4757-b0b0-1bea396469c6,Manhattan,"11 Ave @ 34 ST",352,240
43d53907-8b02-4793-8b0c-c816c9cf979a,Staten Island,"C3-WSE-10-SB_at_South_Ave-Ex8",720,480
a65f8b8a-c0ba-4138-81a5-783ba837490d,Bronx,"Major Deegan Expwy @ 225 St",352,240
434094f8-1be4-4c19-8067-1e11049e46b4,Manhattan,"Madison Ave @ 46 St - Manhattan",352,240
43bb4857-e86e-4775-916e-6b26cedaf554,Manhattan,"Broadway @ 125 St",320,240
a4417c97-9878-4b98-902f-58860d63e7cb,Manhattan,"WBB - 11  NIR-5 @ East of Manhattan Tower",352,240
433c7f12-86e0-41ea-bb29-781bef1b2444,Brooklyn,"C2-BQE-30-EB_at_Stewrt_Ave_Kosc-Br",720,480
b0cbb042-de0a-449f-b5d1-49f68a9bf2ae,Manhattan,"7 Ave @ 36 St",352,240
8437bc26-9eb8-4915-93f7-f8ea4170e739,Manhattan,"9 AVE @ 14 St",352,240
b0670166-0aa0-4f93-a6f6-8bf07a9ea663,Staten Island,"Morningstar Rd @ Richmond Terr.",352,240
b6558fc0-d62b-4b25-b7aa-6b592bde2c44,Brooklyn,"Flatbush Ave @ Marine Park",352,240
b08600e6-7189-4104-a484-709dc81a3fa7,Queens,"Grand Ave @ Hamilton Pl",352,240
2334b7bd-a237-4bf5-9224-5241bd4ee29e,Manhattan,"WBB-6 South Rdwy @ Delancy St and Clinton St",352,240
03051d28-db9c-4527-97c7-0bb3f35e7cef,Brooklyn,"C2-BQE-11-WB_at_Furmn_St_UP-Ex28A",720,480
b6cd1640-fdc3-4525-bbb4-f148699876df,Bronx,"Major Deegan Expy @Van Cortland Pk S",352,240
d766db98-8b2c-406a-b0ea-f437e2216157,Brooklyn,"Smith St @ 9 St - 170.106",352,240
a9979a0c-71f2-4f5e-a87c-4d29c1104d5c,Manhattan,"WBB-6 North Rdwy @ Delancey St & Clinton St",352,240
b43f6602-fb0f-4eb4-a019-ac7101aab067,Brooklyn,"Tillary St @ Gold St",352,240
bc2fd2da-1d56-46fa-a1ab-8674fac93877,Manhattan,"7 Ave @ 43 St - 64.186 - PTZ",352,240
46181c0e-f2ae-4daa-8a94-74dd5b2bbc19,Manhattan,"QBB NOR @ York Ave",352,240
fcd793fc-d600-40a6-949b-b168d96368fd,Queens,"LIE @ Oceania St",352,240
ba3d9734-3871-4d49-b46b-88d88dd96e71,Manhattan,"AVE C @ 23 St",352,240
cb94f806-6014-496b-960b-9f747109980e,Queens,"Rockaway Blvd @ Brookville Blvd",352,240
45cb119b-0e4a-442e-9410-b810ab8c255d,Manhattan,"7 Ave @ 43 St",<nil>,<nil>
45756112-04f9-429f-9754-1939e25f4184,Brooklyn,"BB-68 South Rdwy @ Above Water St/Bklyn",352,240
bf5db978-c464-44c9-ac88-af9977af4505,Queens,"Springfield Ave @ Jamaica Ave",352,240
454e566c-e3e3-4426-b91a-e0ea709e70f7,Staten Island,"C3-SIE-06-EB_at_Victory_Blvd-Ex10",720,480
494a3907-4cc7-4a77-8d6f-1b6f3ca272c5,Staten Island,"C3-WSE-03-SB_at_Bloomngdale_Rd-Ex3",720,480
a6b2c1c8-1124-4dec-aa22-c8d87f6835ec,Staten Island,"West Shore Expy @ South Ave ",352,240
ba4a1b3a-6e33-4742-a471-18f204f488ef,Brooklyn,"Metropolitan Ave @ Union Ave",352,240
bb9ce48d-0458-4493-89ad-ae51065b5796,Manhattan,"Lincoln Tun Approach(Bet. 9Av & 10Av) @ W 33 St - 3.50",352,240
140a20d7-7ae7-409c-8c18-67d6b2ef7b2d,Manhattan,"West st and Battery place",352,240
4be502c3-830e-40d3-8c39-1047d50adc9c,Brooklyn,"C2-BQE-16-WB_at_Sands_St-Ex29A",640,352
6232350a-c27c-4964-a6e8-7bd0507b6826,Brooklyn,"C2-BQE-27-EB_at_Mtrpolitan_Av-Ex32",720,480
bca4a4b0-d73f-4937-9301-85ff8293bd94,Manhattan,"7 AVE @ 42 St",352,240
19789499-03ac-45de-9401-a7a71ea60d1e,Manhattan,"7 AVE @ 44 St",352,240
4850e464-1111-4b5d-a72d-f54a0e12a789,Manhattan,"8 Ave @ 49 St",352,240
bfeb2434-fd55-4024-8172-f9602ea6ae06,Bronx,"Hutchhinson River Pkwy @ Waterbury Ave",352,240
43a4279e-de3a-4ab3-8c86-b268eb5e8848,Brooklyn,"Flatbush Ave @ Fillmore Ave",352,240
62174b3a-f453-4108-9eb2-48d833528a7c,Queens,"Springfield Blvd @ Merrick Blvd",320,240
3309fba1-cc5f-483a-92bc-7d85951f1558,Manhattan,"FDR Dr @ Old Slip",352,240
4f688c33-672c-4bac-bf2b-98438d464ccd,Brooklyn,"BB-25 North Rdwy @ West of Manhattan Twr",352,240
1a626331-3c36-48bd-91a5-edd930c314c0,Bronx,"C1-MDE-12-SB_at_Heath_Ave-Ex9",720,480
50725dbd-6e39-4ed0-aa3b-89f9c8feff4e,Manhattan,"FDR Dr @ 135 Street",352,240
322bbce7-5011-43b2-9e3d-54eac839a3b6,Brooklyn,"BB-54 South East Brooklyn Tower",352,240
be6b6830-b90d-40ab-98ab-9d67eb81e673,Brooklyn,"3 Ave @ 65 St - Ent. EB BQE/Gowanus",352,240
4ebe49c8-3e68-43f7-b415-da3db9f72693,Manhattan,"7 Ave @ 54 St",352,240
74bdd301-683c-4ea7-abf2-a5715dca8e17,Manhattan,"York Ave @ 63 St",352,240
b1f2ef94-28b2-4ec6-9e0b-1f938e8c65d0,Queens,"C5-GCP-11_EB_at_64th_Ave-Ex10",720,480
c073c2d9-919f-4ba3-ad13-d331d378e12b,Brooklyn,"Columbia St @ Carroll St - 168.202",352,240
32651453-d9de-4cde-af4b-be42b8de2775,Manhattan,"BB-39 North Rdwy @ Bridge Midspan",352,240
53de1e7c-8443-47fa-8603-4e5ef0466c17,Queens,"Queens Blvd @ Sunnyside Br",352,240
bff9cee2-1513-4af3-9838-ea7a35552049,Manhattan,"Rockefeller Plaza @ W 51 St",352,240
82ff853c-50e3-403a-855b-5f17708a4f38,Brooklyn,"Sands St @ Pearl St - quad - ptz - 1.10",352,240
70c286f0-78bc-43e4-9284-63ea2843c769,Staten Island,"Father Capodanno Blvd @ Ocean Ave",352,240
0bcfbc92-d455-4f62-846a-32afbefa3b4b,Manhattan,"Amsterdam @ 72 St",352,240
5214cfe8-ccfc-42e9-8e2a-ff2865c1a518,Manhattan,"Houston St @ Broadway",352,240
66533d67-7fe3-4250-b850-88c2fd7ec0e0,Staten Island,"Father Capodanno Blvd @ Midland Ave",352,240
63e79f0b-7dea-4c8e-864c-f3315f9cc62c,Manhattan,"Grand St @ Broadway",352,240
50fed16e-8068-4b89-ada4-246fc112b924,Brooklyn,"C2-BQE-30A_W_at_Stewrt_Ave_Kosc-Br",3840,2160
547cd268-58f9-4a84-a235-dbaa0432d79a,Manhattan,"South Street @ Pike Street",352,240
